ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster
236828,787 North Main Street (US-EAM-9FF-2B),787 North Main Street,Bishop,CA,ZCTA5 93514,,,1.0,RIVIAN_ADVENTURE,37.369036,-118.395766,2022-06-29,J1772COMBO,PUBLIC,,False,12,0.002470539181420992,787 North Main Street (US-EAM-9FF-2A),"Aspendell, CA, USA",23.03243497844856,True,53
236838,735 South Fortuna Boulevard (US-736-RM4-1A),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.58278,-124.14655,2022-08-24,J1772COMBO,PUBLIC,,False,19,0.006981388945669105,735 South Fortuna Boulevard (US-736-RM4-1B),"Eureka, CA, USA",22.71813051637231,True,5
236839,735 South Fortuna Boulevard (US-736-RM4-1C),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.5829,-124.14652,2022-08-24,J1772COMBO,PUBLIC,,False,18,0.003441081128501017,735 South Fortuna Boulevard (US-736-RM4-2A),"Eureka, CA, USA",22.70526702536909,True,5
236840,735 South Fortuna Boulevard (US-736-RM4-2A),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.58287,-124.14653,2022-08-24,J1772COMBO,PUBLIC,,False,19,0.003441081128501017,735 South Fortuna Boulevard (US-736-RM4-1C),"Eureka, CA, USA",22.708453550428032,True,5
236841,735 South Fortuna Boulevard (US-736-RM4-2B),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.58294,-124.14652,2022-08-24,J1772COMBO,PUBLIC,,False,18,0.004447797065685877,735 South Fortuna Boulevard (US-736-RM4-1C),"Eureka, CA, USA",22.700862220757624,True,5
236842,735 South Fortuna Boulevard (US-736-RM4-2C),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.58265,-124.14619,2022-08-24,J1772COMBO,PUBLIC,,False,16,0.03295378985236732,735 South Fortuna Boulevard (US-736-RM4-1B),"Eureka, CA, USA",22.736674484031553,True,5
236851,12047 Donner Pass (US-BFS-JAF-1A),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.32510337036355,-120.2221367,2022-11-18,J1772COMBO,PUBLIC,,False,22,0.03465824030786149,12047 Donner Pass (US-BFS-JAF-1B),"South Lake Tahoe, CA, USA",47.73610804072902,True,1
236853,12047 Donner Pass (US-BFS-JAF-1C),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.32534727346063,-120.2224075,2022-11-18,J1772COMBO,PUBLIC,,False,22,0.0021014681405790254,12047 Donner Pass (US-BFS-JAF-1B),"South Lake Tahoe, CA, USA",47.77057581439844,True,1
236854,12047 Donner Pass (US-BFS-JAF-2C),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.32533990361799,-120.2225759,2022-11-18,J1772COMBO,PUBLIC,,False,22,0.0033978029789841894,12047 Donner Pass (US-BFS-JAF-2B),"South Lake Tahoe, CA, USA",47.77601975232432,True,1
236855,12047 Donner Pass (US-BFS-JAF-2B),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.32534768430354,-120.2225377,2022-11-18,J1772COMBO,PUBLIC,,False,22,0.0026883833222119484,12047 Donner Pass (US-BFS-JAF-2A),"South Lake Tahoe, CA, USA",47.77539873192844,True,1
236856,12047 Donner Pass (US-BFS-JAF-2A),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.325344053317046,-120.2225068,2022-11-18,J1772COMBO,PUBLIC,,False,22,0.0026883833222119484,12047 Donner Pass (US-BFS-JAF-2B),"South Lake Tahoe, CA, USA",47.773898644032315,True,1
236918,BIG BEAR PENNSYLVANIA 2,40940 Pennsylvania Ave,Big Bear Lake,CA,ZCTA5 92315,,2.0,,ChargePoint Network,34.239864,-116.909537,2022-12-02,J1772,PARKING_LOT,,False,10,0.014757277860671386,BIG BEAR PENNSYLVANIA 1,"Redlands, CA, USA",32.42084364135899,True,81
236919,BIG BEAR PENNSYLVANIA 1,40857 Pennsylvania Ave,Big Bear Lake,CA,ZCTA5 92315,,2.0,,ChargePoint Network,34.239753,-116.909625,2022-12-02,J1772,PARKING_LOT,,False,10,0.014757277860671386,BIG BEAR PENNSYLVANIA 2,"Redlands, CA, USA",32.406779955026266,True,81
236954,735 South Fortuna Boulevard (US-736-RM4-1B),735 South Fortuna Boulevard,Fortuna,CA,ZCTA5 95540,,,1.0,RIVIAN_ADVENTURE,40.58283,-124.1465,2022-08-24,J1772COMBO,PUBLIC,,False,18,0.005118723917003698,735 South Fortuna Boulevard (US-736-RM4-2A),"Eureka, CA, USA",22.71320969938209,True,5
237194,HANFORD ESD LINCOLN ELEM,832 S Harris St,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.315815,-119.64454,2022-12-05,J1772,PARKING_LOT,,False,29,1.0932626517994173,Keller Motors,"Tulare, CA, USA",29.23200156670149,True,23
237240,HANFORD ESD KING ELEM,820 Hume Ave.,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.305874,-119.656204,2022-12-06,J1772,PARKING_LOT,,False,29,1.370627648242476,HANFORD ESD ROOSEVELT ELEM,"Tulare, CA, USA",29.767206102140864,True,23
237254,787 North Main Street (US-EAM-9FF-1A),787 North Main Street,Bishop,CA,ZCTA5 93514,,,1.0,RIVIAN_ADVENTURE,37.369015,-118.395868,2022-06-29,J1772COMBO,PUBLIC,,False,12,0.0021238261056709716,787 North Main Street (US-EAM-9FF-2C),"Aspendell, CA, USA",23.02397151197506,True,53
237629,Yosemite View Lodge - Tesla Supercharger,11136 CA-140,El Portal,CA,ZCTA5 95318,,,8.0,Tesla,37.679147,-119.763203,2022-11-05,TESLA,HOTEL,,False,2,1.7192477326183864,10921 CA-140 (US-Q7D-LSU-1),"Fish Camp, CA, USA",24.878109885232682,True,80
238085,Willow Springs Lodge,29085 State Hwy 49,North San Juan,CA,ZCTA5 95960,,2.0,,Blink Network,39.367375,-121.108204,2022-09-15,J1772,HOTEL,Free,False,1,5.101065715952742,Expanding Light,"Goodyears Bar, CA, USA",27.152379508094448,True,82
238141,HANFORD ESD KENNEDY,1000 Florinda St,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.335606,-119.62937,2022-12-15,J1772,PARKING_LOT,,False,29,0.2872182974546473,HANFORD ESD DSF,"Tulare, CA, USA",29.007787404617112,True,23
238569,Harris Ranch Inn & Restaurant - Tesla Supercharger,24553 W Dorris Avenue,Coalinga,CA,ZCTA5 93210,,,60.0,Tesla,36.25387,-120.240479,2022-12-16,TESLA,PARKING_LOT,,False,5,0.2314595483749141,Harris Ranch Inn and Restaurant - Tesla Supercharger,"Calwa, CA, USA",66.59726197075717,True,26
238576,Circle K - Tesla Supercharger,1815 Oak Valley Village Cir,Beaumont,CA,ZCTA5 92223,,,24.0,Tesla,33.947271,-117.000286,2022-12-17,TESLA,GAS_STATION,,False,13,3.076751506766445,"BEAUMONT, CA NORTH STATION","Redlands, CA, USA",20.670818646582163,True,9
238870,FREEWAY TOYOTA FRONT DEAL LVL2,1835 Glendale Ave,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.319626,-119.675671,2022-12-29,J1772,CAR_DEALER,,False,29,0.45871322741772597,Home2 Suites,"Tulare, CA, USA",31.95898277549178,True,23
250863,Eden Rift Vineyards - Tesla Destination,10034 Cienega Road,Hollister,CA,ZCTA5 95023,,2.0,,Tesla Destination,36.74757,-121.391234,2020-10-19,TESLA,BREWERY_DISTILLERY_WINERY,Free,False,6,7.81140361001663,Ridgemark Gold Club & Resort,"Salinas, CA, USA",24.80328957200613,True,57
250985,Sierra Blue Hotel and Swim Club - Tesla Destination,563  lynn rd.,Big Bear Lake,CA,ZCTA5 92315,,2.0,,Tesla Destination,34.24239,-116.91475,2022-05-24,TESLA,HOTEL,Free,False,10,0.22091956595499865,"Big Bear Lake, CA - Tesla Supercharger","Redlands, CA, USA",32.23057295500209,True,81
253752,Chukchansi Crossing Fuel Station & Travel Center,32025 CA-41,Coarsegold,CA,ZCTA5 93614,,2.0,,Non-Networked,37.21439271,-119.7074518,2023-02-07,J1772,GAS_STATION,,False,4,0.05780484243655385,Chukchansi Crossing Fuel Station - Tesla Destination,"Prather, CA, USA",25.952828467146464,True,35
253753,Chuckchansi Resort & Casino,711 Lucky Ln,Coarsegold,CA,ZCTA5 93614,,4.0,,Non-Networked,37.21144489,-119.6977605,2023-02-07,J1772,PARKING_GARAGE,,False,4,0.06737000539184236,Chukchansi Gold Resort & Casino - Tesla Destination,"Prather, CA, USA",25.14631038758356,True,35
253852,BIG BEAR BIG BEAR LAKE,654 Bartlett Rd,Big Bear Lake,CA,ZCTA5 92315,,,1.0,ChargePoint Network,34.24067,-116.912014,2023-02-10,CHADEMO J1772COMBO,PARKING_LOT,,False,10,0.029844363651845864,BIG BEAR BBEARBARTLETT2,"Redlands, CA, USA",32.301473485438734,True,81
253885,BIG BEAR BBEARBARTLETT2,654 Bartlett Rd,Big Bear Lake,CA,ZCTA5 92315,,2.0,,ChargePoint Network,34.24053,-116.912291,2023-02-11,J1772,PARKING_LOT,,False,10,0.029844363651845864,BIG BEAR BIG BEAR LAKE,"Redlands, CA, USA",32.271924657247794,True,81
254117,BERKSHIRE CROSS STATION 1,1850 Centennial Dr,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.344604,-119.682594,2023-02-16,J1772,PARKING_LOT,,False,29,0.026498111209077312,BERKSHIRE CROSS STATION 2,"Tulare, CA, USA",33.68746728006715,True,23
255317,BOTS TC 1-2 EASTSIDE,224 W F St,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.131308,-118.450651,2023-02-28,J1772,PARKING_LOT,,False,11,0.007135831528277069,BOTS TC 3-4 EASTSIDE,"Lancaster, CA, USA",56.33925805786917,True,73
255318,BOTS TC 3-4 EASTSIDE,224 W F St,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.131315,-118.450729,2023-02-28,J1772,PARKING_LOT,,False,11,0.007135831528277069,BOTS TC 1-2 EASTSIDE,"Lancaster, CA, USA",56.34335381689151,True,73
255319,BOTS TC 5-6 EASTSIDE,224 W F St,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.131223,-118.450769,2023-02-28,J1772,PARKING_LOT,,False,11,0.001414981472245293,BOTS TC 7-8 EASTSIDE,"Lancaster, CA, USA",56.336137779600676,True,73
255320,BOTS TC 7-8 EASTSIDE,224 W F St,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.131232,-118.45078,2023-02-28,J1772,PARKING_LOT,,False,11,0.001414981472245293,BOTS TC 5-6 EASTSIDE,"Lancaster, CA, USA",56.33749650139687,True,73
255675,TPS-TEHACHAPI TPSTEHACHAPI2,1052 Magellan Dr,Tehachapi,CA,ZCTA5 93561,,1.0,,ChargePoint Network,35.144969,-118.449592,2023-03-09,J1772,PARKING_LOT,,False,11,0.024383832394486264,TPS-TEHACHAPI TPSTEHACHAPI1,"Lancaster, CA, USA",57.63031367118357,True,73
255676,TPS-TEHACHAPI TPSTEHACHAPI1,1052 Magellan Dr,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.144977,-118.44986,2023-03-09,J1772,HOTEL,,False,11,0.024383832394486264,TPS-TEHACHAPI TPSTEHACHAPI2,"Lancaster, CA, USA",57.64252491704907,True,73
256159,TPS-TEHACHAPI TPSTEHACHAPI3,1052 Magellan Dr,Tehachapi,CA,ZCTA5 93561,,2.0,,ChargePoint Network,35.145214,-118.44971,2023-03-10,J1772,PARKING_LOT,,False,11,0.029279332432279554,TPS-TEHACHAPI TPSTEHACHAPI2,"Lancaster, CA, USA",57.65940746631623,True,73
256982,TID TID PATTERSON,1025 W Las Palmas Ave,Patterson,CA,ZCTA5 95363,,2.0,,ChargePoint Network,37.467187,-121.142105,2023-03-24,J1772,MUNI_GOV,,False,4,0.5537771442158177,Walmart 5843 Patterson,"Modesto, CA, USA",22.19089353206041,True,47
259715,Northstar Community Services District,900 Northstar Dr.,Truckee,CA,ZCTA5 96161,,4.0,,EVRANGE,39.282339,-120.119834,2022-09-22,J1772,PUBLIC,,False,23,0.09943542336294586,NCSD Administration and Engineering Building - Tesla Destination,"South Lake Tahoe, CA, USA",40.124661746796605,True,1
260346,Fig Tree Plaza - Tesla Supercharger,1225 East Robertson Boulevard,Chowchilla,CA,ZCTA5 93610,,,12.0,Tesla,37.126242,-120.247432,2023-05-04,TESLA,SHOPPING_CENTER,,False,5,0.0632309439803965,Save Mart,"Madera, CA, USA",24.738152668832115,True,62
260582,HANFORD ESD HANILTON,1269 E Leland Way,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.349533,-119.62515,2023-05-10,J1772,PARKING_LOT,,False,29,1.2843227070579222,HANFORD ESD BUS BARN 1,"Visalia, CA, USA",29.354101749933477,True,23
261217,DC CORRIDOR CHEVRON C DC 3,25032 W Dorris Ave,Coalinga,CA,ZCTA5 93210,,,1.0,ChargePoint Network,36.254825,-120.248718,2023-05-23,CHADEMO J1772COMBO,PARKING_LOT,,False,5,0.005807111612474316,DC CORRIDOR CHEVRON C DC 1,"Calwa, CA, USA",66.99572447929192,True,26
261218,DC CORRIDOR CHEVRON C DC 1,25032 W Dorris Ave,Coalinga,CA,ZCTA5 93210,,,1.0,ChargePoint Network,36.254773,-120.248712,2023-05-23,CHADEMO J1772COMBO,GAS_STATION,,False,5,0.005807111612474316,DC CORRIDOR CHEVRON C DC 3,"Calwa, CA, USA",66.99975632678216,True,26
262348,Pine Creek Shopping Center - Tesla Supercharger,692 Freeman Lane,Grass Valley,CA,ZCTA5 95949,,,12.0,Tesla,39.199767,-121.064307,2023-06-01,TESLA,GROCERY,,False,13,2.302497544473974,GVCOURTYARD HANDICAPPED,"Auburn, CA, USA",33.7321385857562,True,38
262505,124 E Pine St,124 E Pine St,Fort Bragg,CA,ZCTA5 95437,,,2.0,EV Connect,39.446632,-123.805109,2023-06-09,CHADEMO J1772COMBO,PARKING_LOT,,False,10,0.12862713562549852,CH CITY HALL,"Willits, CA, USA",38.82963978539529,True,12
301738,Holiday Inn Express & Suites Hollister,391 Gateway Dr,Hollister,CA,ZCTA5 95023,,5.0,,EVCS,36.861772,-121.4043687,2023-06-29,J1772,HOTEL,,False,10,1.0723941878735856,SAN BENITO CO. STATION 04,"Gilroy, CA, USA",21.648527663037072,True,57
301873,111 Morgan Way (US-2PP-X2Q-1),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,1.0,,RIVIAN_WAYPOINTS,41.3089718,-122.3175716,2023-06-30,J1772,PUBLIC,,False,15,0.001430431658519138,111 Morgan Way (US-2PP-X2Q-2),"Redding, CA, USA",80.57149090891217,True,32
301874,111 Morgan Way (US-2PP-X2Q-2),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,1.0,,RIVIAN_WAYPOINTS,41.3089784,-122.3175569,2023-06-30,J1772,PUBLIC,,False,15,0.001430431658519138,111 Morgan Way (US-2PP-X2Q-1),"Redding, CA, USA",80.57231795227162,True,32
301875,111 Morgan Way (US-V8J-76C-1A),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308971,-122.317684,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.0045938897656677535,111 Morgan Way (US-V8J-76C-1B),"Redding, CA, USA",80.57067358286943,True,32
301876,111 Morgan Way (US-V8J-76C-1B),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308971,-122.317629,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.0045938897656677535,111 Morgan Way (US-V8J-76C-1A),"Redding, CA, USA",80.5710299858589,True,32
301877,111 Morgan Way (US-V8J-76C-1C),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308969,-122.317208,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.017058894527311214,111 Morgan Way (US-V8J-76C-2C),"Redding, CA, USA",80.57354509637103,True,32
301878,111 Morgan Way (US-V8J-76C-2A),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308745,-122.317213,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.007134777230763577,111 Morgan Way (US-V8J-76C-2B),"Redding, CA, USA",80.54868083275204,True,32
301879,111 Morgan Way (US-V8J-76C-2B),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308807,-122.317191,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.0010146010381871418,111 Morgan Way (US-V8J-76C-2C),"Redding, CA, USA",80.55569734336251,True,32
301880,111 Morgan Way (US-V8J-76C-2C),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1.0,RIVIAN_ADVENTURE,41.308816,-122.317193,2023-07-01,J1772COMBO,PUBLIC,,False,15,0.0010146010381871418,111 Morgan Way (US-V8J-76C-2B),"Redding, CA, USA",80.55668199841799,True,32
303528,THE SEA RANCH DUAL - ENCLOSED,60 Sea Walk Dr,Annapolis,CA,ZCTA5 95412,,2.0,,ChargePoint Network,38.680926,-123.429053,2023-07-26,J1772,PARKING_LOT,,False,4,0.02254837957637033,Sea Ranch Lodge - Tesla Destination,"Forestville, CA, USA",52.2223182221337,True,42
303616,Baymont by Wyndham Tehachapi,500 Steuber Rd,Tehachapi,CA,ZCTA5 93561,,10.0,4.0,EVCS,35.1265781,-118.414068,2023-07-24,CHADEMO J1772 J1772COMBO,HOTEL,,False,11,3.368238884658027,BOTS TC 1-2 EASTSIDE,"Lancaster, CA, USA",54.343174269126685,True,73
303617,Surestay Hotel Best Western Tehachapi,418 W Tehachapi Blvd,Tehachapi,CA,ZCTA5 93561,,10.0,4.0,EVCS,35.1327447,-118.453924,2023-06-30,CHADEMO J1772 J1772COMBO TESLA,HOTEL,,False,11,0.33119678908464456,BOTS TC 3-4 EASTSIDE,"Lancaster, CA, USA",56.6228225098354,True,73
306226,BOTS HF5&6 SOUTHSIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.327595,-119.652206,2023-08-03,J1772,PARKING_LOT,,False,29,0.006227027715226743,BOTS HF 1 SOUTH SIDE,"Tulare, CA, USA",30.40890312186712,True,23
306227,BOTS HF 2 SOUTH SIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.327639,-119.65227,2023-08-03,J1772,CAR_DEALER,,False,29,0.001881250781371989,BOTS HF 1 SOUTH SIDE,"Tulare, CA, USA",30.416197926013748,True,23
306228,BOTS HF 1 SOUTH SIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,1.0,,ChargePoint Network,36.327639,-119.652249,2023-08-03,J1772,CAR_DEALER,,False,29,0.001881250781371989,BOTS HF 2 SOUTH SIDE,"Tulare, CA, USA",30.414505776985013,True,23
306229,WARNER SPRINGS A05 A06,30951 CA-79,Warner Springs,CA,ZCTA5 92086,,2.0,,ChargePoint Network,33.272894,-116.642013,2023-08-03,J1772,SCHOOL,,False,2,0.002695137839827339,WARNER SPRINGS A04,"Borrego Springs, CA, USA",24.896319693449808,True,83
306230,WARNER SPRINGS A01,30951 CA-79,Warner Springs,CA,ZCTA5 92086,,1.0,,ChargePoint Network,33.272976,-116.642102,2023-08-03,J1772,SCHOOL,,False,2,0.012166541028994223,WARNER SPRINGS A04,"Borrego Springs, CA, USA",24.905253606979553,True,83
306273,BOTS HF3&4SOUTH SIDE,353 Santa Fe Ave,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.327381,-119.652134,2023-08-03,J1772,PARKING_LOT,,False,29,0.01535946067210195,BOTS HF7&8 SOUTHSIDE,"Tulare, CA, USA",30.392710752384687,True,23
306274,BOTS HF7&8 SOUTHSIDE,353 Santa Fe Ave,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.327245,-119.652104,2023-08-03,J1772,PARKING_LOT,,False,29,0.01535946067210195,BOTS HF3&4SOUTH SIDE,"Tulare, CA, USA",30.383696522743012,True,23
307371,COUNTY OF MARIN W. SERVICE CENT,1 6th St,Point Reyes Station,CA,ZCTA5 94956,,2.0,,ChargePoint Network,38.069415,-122.808306,2023-08-17,J1772,MUNI_GOV,,False,5,3.221778454979387,Bear Valley Visitor Center - Tesla Destination,"Novato, CA, USA",20.85318314892307,True,4
307822,Olema Farmhouse - Tesla Supercharger,10005 Coastal Highway 1,Olema,CA,ZCTA5 94950,,,6.0,Tesla,38.040229,-122.788374,2023-08-24,TESLA,PARKING_LOT,,False,5,0.0,Olema Farmhouse - Tesla Supercharger,"Novato, CA, USA",20.13184037563489,True,4
307830,The Workz Mojave - Tesla Supercharger,16862 CA-14,Mojave,CA,ZCTA5 93501,,,12.0,Tesla,35.067164,-118.176193,2023-08-24,TESLA,RESTAURANT,,False,10,0.11090135781594442,Mojave Thai Cuisine - Tesla Supercharger,"Lancaster, CA, USA",42.343720374112415,True,31
308578,WARNER SPRINGS A04,30951 CA -79,Warner Springs,CA,ZCTA5 92086,,1.0,,ChargePoint Network,33.272913,-116.641995,2023-09-06,J1772,SCHOOL,,False,2,0.002695137839827339,WARNER SPRINGS A05 A06,"Borrego Springs, CA, USA",24.894809017346233,True,83
310667,Northstar - Castle Peak,150 Northstar Dr,Truckee,CA,ZCTA5 96161,,,4.0,EVRANGE,39.28712,-120.107261,2022-12-04,CHADEMO J1772COMBO,PUBLIC,,False,23,1.2056437388556622,Northstar Community Services District,"South Lake Tahoe, CA, USA",40.34085285614525,True,1
310769,601 US-395 (US-GGD-DJN-1A),601 US-395,Olancha,CA,ZCTA5 93549,,,1.0,RIVIAN_ADVENTURE,36.2741917,-118.0030252,2023-09-15,J1772COMBO,PUBLIC,,False,2,0.030387453156044898,601 US-395 (US-GGD-DJN-1C),"Lone Pine, CA, USA",37.28664744072303,True,84
310770,601 US-395 (US-GGD-DJN-1B),601 US-395,Olancha,CA,ZCTA5 93549,,,1.0,RIVIAN_ADVENTURE,36.2739306,-118.0028519,2023-09-15,J1772COMBO,PUBLIC,,False,2,0.0025888009260909713,601 US-395 (US-GGD-DJN-1C),"Lone Pine, CA, USA",37.31760820950549,True,84
310771,601 US-395 (US-GGD-DJN-1C),601 US-395,Olancha,CA,ZCTA5 93549,,,1.0,RIVIAN_ADVENTURE,36.2739528,-118.0028606,2023-09-15,J1772COMBO,PUBLIC,,False,2,0.0025888009260909713,601 US-395 (US-GGD-DJN-1B),"Lone Pine, CA, USA",37.315053293546036,True,84
311244,Burger King - Tesla Supercharger,600 Canal St,King City,CA,ZCTA5 93930,,,16.0,Tesla,36.20222389,-121.1297596,2023-09-21,TESLA,RESTAURANT,,False,5,0.45085494570991697,DC CORRIDOR KC SHOPS DC3,"San Simeon, CA, USA",62.054583782500366,True,66
311994,"Bishop, CA - Rocking West Drive - Tesla Supercharger",1335-1373 Rocking W Dr,Bishop,CA,ZCTA5 93514,,,24.0,Tesla,37.377263,-118.422716,2023-09-28,TESLA,PARKING_LOT,,False,12,2.5394068874508426,787 North Main Street (US-EAM-9FF-1C),"Aspendell, CA, USA",21.876145585323716,True,53
312386,Taft Best Western,203 S 6th ST,Taft,CA,ZCTA5 93268,,4.0,,NOODOE,35.1404931,-119.4616845,2023-10-04,J1772,HOTEL,,False,1,1.1809264389527825,Taft City Hall,"McKittrick, CA, USA",23.461727420984804,True,15
312388,Shannon Family of Wines at the Mercantile,4350 Thomas Drive,Kelseyville,CA,ZCTA5 95453,,1.0,,Blink Network,38.9931,-122.87517,2023-08-07,J1772,HOTEL,,False,4,3.5327593247305793,Suites On Main Kelseyville,"Clearlake, CA, USA",21.853757658838553,True,63
313713,787 North Main Street (US-EAM-9FF-2C),787 North Main Street,Bishop,CA,ZCTA5 93514,,,1.0,RIVIAN_ADVENTURE,37.369016,-118.395892,2022-06-29,J1772COMBO,PUBLIC,,False,12,0.0021238261056709716,787 North Main Street (US-EAM-9FF-1A),"Aspendell, CA, USA",23.022397498485404,True,53
316168,Mojave Thai Cuisine - Tesla Supercharger,16870 CA-14,Mojave,CA,ZCTA5 93501,,,20.0,Tesla,35.067935,-118.17542,2023-10-26,TESLA,PARKING_LOT,,False,10,0.10623549307199392,Anthony's Grill - Tesla Supercharger,"Lancaster, CA, USA",42.42607298242155,True,31
316899,"Big Bear Lake, CA - Tesla Supercharger",40568 Village Dr,Big Bear Lake,CA,ZCTA5 92315,,,6.0,Tesla,34.241353,-116.9168,2023-11-02,TESLA,PARKING_LOT,,False,10,0.22091956595499865,Sierra Blue Hotel and Swim Club - Tesla Destination,"Redlands, CA, USA",32.012150021657895,True,81
319615,DC CORRIDOR KC SHOPS DC2,560 Canal St,King City,CA,ZCTA5 93930,,,1.0,ChargePoint Network,36.205392,-121.132899,2023-11-11,CHADEMO J1772COMBO,PARKING_LOT,,False,5,0.004891934207563304,DC CORRIDOR KC SHOPS DC3,"San Simeon, CA, USA",62.38133406516984,True,66
319657,20673 Tracy Avenue (US-FQC-K3P-1A),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400342,-119.397886,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.016083529834731786,20673 Tracy Avenue (US-FQC-K3P-1B),"McKittrick, CA, USA",22.947703006714562,True,25
319659,20673 Tracy Avenue (US-FQC-K3P-2A),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400311,-119.398201,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.0030233316367712076,20673 Tracy Avenue (US-FQC-K3P-2B),"McKittrick, CA, USA",22.92075132907387,True,25
319660,20673 Tracy Avenue (US-FQC-K3P-2B),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400329,-119.398176,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.002813621373452263,20673 Tracy Avenue (US-FQC-K3P-1C),"McKittrick, CA, USA",22.923683058742004,True,25
319661,20673 Tracy Avenue (US-FQC-K3P-2C),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400408,-119.39806,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.004642880671448732,20673 Tracy Avenue (US-FQC-K3P-3B),"McKittrick, CA, USA",22.937055890109267,True,25
319662,20673 Tracy Avenue (US-FQC-K3P-3A),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.40036,-119.398125,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.0029527498290340976,20673 Tracy Avenue (US-FQC-K3P-1C),"McKittrick, CA, USA",22.929371963259676,True,25
