ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster,Area Name,Population,LandArea_SQMI,Mean Income ($),Housing Density,500K-1M,1M-1.5M,1.5M-2M,Over2M,Population to Station Ratio
262998,CARDINALEWAY SALES LOT,2525 Wardlow Rd,Corona,CA,ZCTA5 92882,,,1,ChargePoint Network,33.882916,-117.613304,6/21/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,38,0.058955895,CARDINALEWAY SUPER ONE,"Corona, CA, USA",4.669291518780907,TRUE,0,ZCTA5 92882,67894,11.747,118811,12556,9065,281,45,65,1740.871794871795
265669,UC SANTABARBARA LOT 57:STA YNEZ,Santa Ynez Housing Parking Lot,Isla Vista,CA,ZCTA5 93117,,2,,ChargePoint Network,34.419741,-119.863216,6/22/2023,J1772,HOTEL,,FALSE,49,0.6099078716112063,UC SANTABARBARA LOT 59 : 2,"Santa Barbara, CA, USA",15.13778016858287,TRUE,14,ZCTA5 93117,53430,168.079,110540,6477,2824,1984,423,248,1068.6
276274,LINKEDIN CARP S2,6410 Via Real,Carpinteria,CA,ZCTA5 93013,,2,,ChargePoint Network,34.385149,-119.4853,6/22/2023,J1772,PARKING_LOT,,FALSE,2,2.362989481303759,Holiday Inn Express & Suites-Carpinteria - Tesla Destination,"Carpinteria, CA, USA",3.492940608211466,TRUE,90,ZCTA5 93013,16299,41.381,172424,3723,1122,979,261,605,5433
279332,"Albertsons-Safeway 0998 (Healdsburg, CA)",1115 Vine St,Healdsburg,CA,ZCTA5 95448,,,4,Electrify America,38.60976,-122.87287,6/22/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,41,0.1228135312502066,235 HOTEL - #1 235HOTEL,"Windsor, Santa Rosa, CA, USA",8.520777024706486,TRUE,96,ZCTA5 95448,16245,184.838,145605,4270,1769,1025,356,891,386.7857142857143
279345,"Brixmor Santa Paula Center (Santa Paula, CA)",535 W Main St,Santa Paula,CA,ZCTA5 93060,,,4,Electrify America,34.34499,-119.0804,6/22/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,2,5.084607112378338,TODD R JAIL 600 S.TODD ROAD,"Bardsdale, CA, USA",14.957852253211318,TRUE,146,ZCTA5 93060,33859,92.447,94341,5373,2552,340,60,101,11286.333333333334
279353,"BOA CA4-107 (Pittsburg, CA)",2501 Railroad Ave,Pittsburg,CA,ZCTA5 94565,,,4,Electrify America,38.01162,-121.89038,6/22/2023,J1772COMBO,PARKING_LOT,,FALSE,31,0.9205382667042468,ADMIN OFFICE STATION 1,"Bay Point, CA, USA",6.639082031327666,TRUE,9,ZCTA5 94565,100341,45.293,112470,17557,9286,228,67,65,3135.65625
279362,"4 Gen Logistics Green City (Rialto, CA)",2298 Stonehurst Drive,Rialto,CA,ZCTA5 92377,,,12,Electrify America,34.14471,-117.41692,6/22/2023,J1772COMBO,PUBLIC,,FALSE,31,1.7622692391013586,Ayres Hotel Rialto,"Rialto, CA, USA",5.953287647372436,TRUE,0,ZCTA5 92377,20734,7.195,121424,4449,1864,7,0,47,647.9375
279601,Holiday Inn Redding,1900 Hilltop Dr,Redding,CA,ZCTA5 96002,,10,4,Non-Networked,40.57936,-122.35848,6/22/2023,CHADEMO J1772 J1772COMBO,HOTEL,$0.45 per kWh,FALSE,38,0.09204817,Holiday Inn - Tesla Supercharger,"Redding, CA, USA",2.9149903798422514,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,901.4871794871794
299227,BLUE DIAMOND TURLOCK 1,1300 N Washington Rd,Turlock,CA,ZCTA5 95380,,2,,ChargePoint Network,37.502996,-120.902843,6/29/2023,J1772,PARKING_LOT,,FALSE,19,0.004545682,BLUE DIAMOND TURLOCK 3,"Turlock, CA, USA",5.047927334237143,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
299228,BLUE DIAMOND TURLOCK 3,1300 N Washington Rd,Turlock,CA,ZCTA5 95380,,2,,ChargePoint Network,37.502958,-120.902824,6/29/2023,J1772,PARKING_LOT,,FALSE,19,0.004545682,BLUE DIAMOND TURLOCK 1,"Turlock, CA, USA",5.045506163082925,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
299229,BLUE DIAMOND TURLOCK 4,1300 N Washington Rd,Turlock,CA,ZCTA5 95380,,2,,ChargePoint Network,37.50296,-120.902883,6/29/2023,J1772,PARKING_LOT,,FALSE,19,0.004940127,BLUE DIAMOND TURLOCK 2,"Turlock, CA, USA",5.050663858849882,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
299230,BLUE DIAMOND TURLOCK 2,1300 N Washington Rd,Turlock,CA,ZCTA5 95380,,2,,ChargePoint Network,37.502997,-120.902914,6/29/2023,J1772,PARKING_LOT,,FALSE,19,0.004940127,BLUE DIAMOND TURLOCK 4,"Turlock, CA, USA",5.054104728186235,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
300408,PREMIERHYUNDAI STATION 2,27500 Eucalyptus Ave,Moreno Valley,CA,ZCTA5 92555,,,1,ChargePoint Network,33.938142,-117.183548,6/29/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,40,0.005904118,PREMIERHYUNDAI STATION 1,"Moreno Valley, CA, USA",4.282283139662341,TRUE,137,ZCTA5 92555,43580,65.764,125141,8894,3443,95,8,44,1062.9268292682927
300409,PREMIERHYUNDAI STATION 1,27500 Eucalyptus Ave,Moreno Valley,CA,ZCTA5 92555,,,1,ChargePoint Network,33.938142,-117.183484,6/29/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,40,0.005904118,PREMIERHYUNDAI STATION 2,"Moreno Valley, CA, USA",4.288149809934375,TRUE,137,ZCTA5 92555,43580,65.764,125141,8894,3443,95,8,44,1062.9268292682927
301674,Trius Trucking Inc,4692 E Lincoln Ave,Fowler,CA,ZCTA5 93625,,4,,Non-Networked,36.65027,-119.70685,12/7/2022,J1772,OTHER,,FALSE,10,3.3731700718474564,Fowler USD,"Calwa, CA, USA",8.127570236,TRUE,52,ZCTA5 93625,8194,23.974,85425,1429,220,17,0,40,744.9090909090909
301736,University Park - Stockton PACE,582 E Harding Way,Stockton,CA,ZCTA5 95202,,10,,EVCS,37.967255,-121.286739,6/29/2023,J1772,COLLEGE_CAMPUS,,FALSE,38,0.3653781234296644,HOSPITAL SJMC 01,"Stockton, CA, USA",1.1592284246313376,TRUE,17,ZCTA5 95202,6949,1.06,37642,111,7,0,0,0,178.17948717948718
301738,Holiday Inn Express & Suites Hollister,391 Gateway Dr,Hollister,CA,ZCTA5 95023,,5,,EVCS,36.861772,-121.4043687,6/29/2023,J1772,HOTEL,,FALSE,10,1.0723941878735856,SAN BENITO CO. STATION 04,"Gilroy, CA, USA",21.648527663037072,TRUE,139,ZCTA5 95023,56973,394.828,126482,11351,7962,947,280,183,5179.363636363636
301873,111 Morgan Way (US-2PP-X2Q-1),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,1,,RIVIAN_WAYPOINTS,41.3089718,-122.3175716,6/30/2023,J1772,PUBLIC,,FALSE,15,0.001430432,111 Morgan Way (US-2PP-X2Q-2),"Redding, CA, USA",80.57149090891217,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301874,111 Morgan Way (US-2PP-X2Q-2),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,1,,RIVIAN_WAYPOINTS,41.3089784,-122.3175569,6/30/2023,J1772,PUBLIC,,FALSE,15,0.001430432,111 Morgan Way (US-2PP-X2Q-1),"Redding, CA, USA",80.57231795227162,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301875,111 Morgan Way (US-V8J-76C-1A),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308971,-122.317684,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.00459389,111 Morgan Way (US-V8J-76C-1B),"Redding, CA, USA",80.57067358286943,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301876,111 Morgan Way (US-V8J-76C-1B),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308971,-122.317629,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.00459389,111 Morgan Way (US-V8J-76C-1A),"Redding, CA, USA",80.57102999,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301877,111 Morgan Way (US-V8J-76C-1C),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308969,-122.317208,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.017058895,111 Morgan Way (US-V8J-76C-2C),"Redding, CA, USA",80.57354509637103,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301878,111 Morgan Way (US-V8J-76C-2A),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308745,-122.317213,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.007134777,111 Morgan Way (US-V8J-76C-2B),"Redding, CA, USA",80.54868083275204,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301879,111 Morgan Way (US-V8J-76C-2B),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308807,-122.317191,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.001014601,111 Morgan Way (US-V8J-76C-2C),"Redding, CA, USA",80.55569734336251,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301880,111 Morgan Way (US-V8J-76C-2C),111 Morgan Way,Mount Shasta,CA,ZCTA5 96067,,,1,RIVIAN_ADVENTURE,41.308816,-122.317193,7/1/2023,J1772COMBO,PUBLIC,,FALSE,15,0.001014601,111 Morgan Way (US-V8J-76C-2B),"Redding, CA, USA",80.55668199841799,TRUE,79,ZCTA5 96067,7145,76.376,84544,2359,490,38,6,12,446.5625
301882,8427 Elk Grove Boulevard,8427 Elk Grove Boulevard,Elk Grove,CA,ZCTA5 95758,,1,,EV Connect,38.409865,-121.393009,7/1/2023,J1772,PARKING_LOT,,FALSE,56,0.1839690968064944,Laguna 99 Plaza - Tesla Supercharger,"Elk Grove, CA, USA",3.3089219188909427,TRUE,11,ZCTA5 95758,64517,13.624,118474,15631,7601,141,39,119,1131.877192982456
301992,CITY OF OJAI CITY HALL #2,401 S Ventura St,Ojai,CA,ZCTA5 93023,,2,,ChargePoint Network,34.445039,-119.247657,7/5/2023,J1772,MUNI_GOV,,FALSE,10,0.007252588,CITY OF OJAI OJAI CITY HALL,"Ojai, CA, USA",1.461796672064012,TRUE,3,ZCTA5 93023,20937,266.868,131778,5997,2758,777,426,647,1903.3636363636363
302207,"Circle K - Victorville, CA",15289 Nisqualli Rd,Victorville,CA,ZCTA5 92395,,,4,CIRCLE_K,34.48450543,-117.3305176,7/6/2023,CHADEMO J1772COMBO,GAS_STATION,,FALSE,41,1.346965963398964,15000 Tokay St,"Victorville, CA, USA",6.710465174437909,TRUE,22,ZCTA5 92395,47556,16.891,75833,8404,571,74,15,31,1132.2857142857142
302208,"Circle K - Corona, CA",8590 Cajalco Rd,Corona,CA,ZCTA5 92881,,,4,CIRCLE_K,33.82503856,-117.5082025,7/6/2023,CHADEMO J1772COMBO,GAS_STATION,,FALSE,31,0.6961223515832685,TARGET T1548 STATION 3,"Corona, CA, USA",7.111956073236254,TRUE,0,ZCTA5 92881,31590,32.454,162767,7458,5062,726,172,184,987.1875
302421,MDSS HSS STATION 4,1620 Sunrise Ave,Madera,CA,ZCTA5 93638,,2,,ChargePoint Network,36.959482,-120.034953,7/13/2023,J1772,PARKING_LOT,,FALSE,17,0.013108421,MDSS HSS STATION 3,"Madera, CA, USA",2.4801173707870343,TRUE,143,ZCTA5 93638,51106,90.264,77933,6634,297,20,0,80,2839.222222222222
302457,TID TID BROADWAY,129 S Broadway,Turlock,CA,ZCTA5 95380,,2,,ChargePoint Network,37.492896,-120.846974,7/14/2023,J1772,PARKING_LOT,,FALSE,21,0.1004070199316373,Memo's Cocina & Tequila Bar - Tesla Destination,"Turlock, CA, USA",0.1985241330608004,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,1950.5454545454545
302471,DCF - JV DCF-JV02,4687 Pier Enterprises Wy,Riverside,CA,ZCTA5 92509,,,1,ChargePoint Network,33.994457,-117.497414,7/14/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,47,2.4165556900867844,US Bank Jurupa Valley,"Jurupa Valley, CA, USA",1.4372415400460177,TRUE,0,ZCTA5 92509,78166,30.722,107976,13870,5151,157,8,0,1628.4583333333333
302472,DCF - JV DCF-JV01,4685 Pier Enterprises Way,Jurupa Valley,CA,ZCTA5 91752,,,1,ChargePoint Network,34.003869,-117.54832,7/14/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,55,1.6623347137494555,Jurupa Area Recreation & Park District,"Jurupa Valley, CA, USA",6.006378836883138,TRUE,0,ZCTA5 91752,38610,15.082,125916,5931,3907,41,9,0,689.4642857142857
302508,MDSS HSS STATION 1,1626 Sunrise Ave,Madera,CA,ZCTA5 93638,,2,,ChargePoint Network,36.959153,-120.03696,7/14/2023,J1772,PARKING_LOT,,FALSE,17,0.006667602,MDSS HSS STATION 2,"Madera, CA, USA",2.3021733604975885,TRUE,143,ZCTA5 93638,51106,90.264,77933,6634,297,20,0,80,2839.222222222222
302509,MDSS HSS STATION 2,1626 Sunrise Ave,Madera,CA,ZCTA5 93638,,2,,ChargePoint Network,36.959155,-120.036885,7/14/2023,J1772,MULTI_UNIT_DWELLING,,FALSE,17,0.006667602,MDSS HSS STATION 1,"Madera, CA, USA",2.308832077458169,TRUE,143,ZCTA5 93638,51106,90.264,77933,6634,297,20,0,80,2839.222222222222
302510,MDSS HSS STATION 3,1620 Sunrise Ave,Madera,CA,ZCTA5 93638,,2,,ChargePoint Network,36.959472,-120.0351,7/14/2023,J1772,PARKING_LOT,,FALSE,17,0.013108421,MDSS HSS STATION 4,"Madera, CA, USA",2.467059050552113,TRUE,143,ZCTA5 93638,51106,90.264,77933,6634,297,20,0,80,2839.222222222222
302531,Forest Suites Resort at Heavenly Village,One Lake Parkway,South Lake Tahoe,CA,ZCTA5 96150,,4,,EVRANGE,38.956104,-119.940981,6/28/2023,J1772,PUBLIC,,FALSE,23,0.1800502019203748,Marriott's Timber Lodge - Tesla Destination,"South Lake Tahoe, CA, USA",4.505452552960963,TRUE,43,ZCTA5 96150,29518,163.167,119533,6959,3284,580,351,92,1229.9166666666667
302566,SHOREBIRDS STATION 1-SOUTH,101 Shell Drive Building 'D' - Lower Parking,Watsonville,CA,ZCTA5 95076,,2,,ChargePoint Network,36.871679,-121.821386,7/15/2023,J1772,PARKING_LOT,,FALSE,24,0.005853681,SHOREBIRDS STATION 2-NORTH,"Watsonsville, CA, USA",7.1602927400331575,TRUE,33,ZCTA5 95076,84433,135.094,113182,13859,8618,1715,369,642,3377.32
302567,SHOREBIRDS STATION 2-NORTH,101 Shell Drive Building 'D' - Lower Parking,Watsonville,CA,ZCTA5 95076,,2,,ChargePoint Network,36.871725,-121.821418,7/15/2023,J1772,PARKING_LOT,,FALSE,24,0.005853681,SHOREBIRDS STATION 1-SOUTH,"Watsonsville, CA, USA",7.159510644771071,TRUE,33,ZCTA5 95076,84433,135.094,113182,13859,8618,1715,369,642,3377.32
302679,Jordan Vineyard & Winery,1474 Alexander Valley Rd,Healdsburg,CA,ZCTA5 95448,,4,,Non-Networked,38.65435,-122.84469,6/1/2022,J1772 TESLA,BREWERY_DISTILLERY_WINERY,Free,FALSE,38,2.955243632255125,Simi Station,"Windsor, Santa Rosa, CA, USA",12.173008475765574,TRUE,96,ZCTA5 95448,16245,184.838,145605,4270,1769,1025,356,891,416.53846153846155
302717,CLIFF LEDE TR PARKING 1-2,1473 Yountville Cross Rd,Yountville,CA,ZCTA5 94599,,2,,ChargePoint Network,38.424353,-122.344213,7/18/2023,J1772,PARKING_LOT,,FALSE,52,0.8936923833224099,The Poetry Inn - Tesla Destination,"Napa, CA, USA",14.961345031365418,TRUE,42,ZCTA5 94599,3540,7.939,118638,1028,291,88,83,121,66.79245283018868
302791,CLOVER EVS CLOVER MS EV2,51 E Beverly Pl,Tracy,CA,ZCTA5 95376,,1,,ChargePoint Network,37.7457,-121.425538,7/19/2023,J1772,PARKING_LOT,,FALSE,34,0.010141378,CLOVER EVS CLOVER MS EV1,"Tracy, CA, USA",0.6731845407523835,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
302792,CLOVER EVS CLOVER MS EV1,51 E Beverly Pl,Tracy,CA,ZCTA5 95376,,1,,ChargePoint Network,37.745707,-121.425423,7/19/2023,J1772,PARKING_LOT,,FALSE,34,0.010141378,CLOVER EVS CLOVER MS EV2,"Tracy, CA, USA",0.6736237760121373,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
302793,CLOVER EVS CLOVER MS EV13,51 E Beverly Pl,Tracy,CA,ZCTA5 95376,,2,,ChargePoint Network,37.745814,-121.425453,7/19/2023,J1772,PARKING_LOT,,FALSE,34,0.012186749,CLOVER EVS CLOVER MS EV1,"Tracy, CA, USA",0.6855900915133173,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
302811,WEST MAIN ST MAIN ST 2,1330 W Main St,Turlock,CA,ZCTA5 95380,,1,,ChargePoint Network,37.491749,-120.863994,7/19/2023,J1772,PARKING_LOT,,FALSE,19,0.013130994,WEST MAIN ST MAIN ST 4,"Turlock, CA, USA",1.568603609225849,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
302812,WEST MAIN ST MAIN ST 4,1330 W Main St,Turlock,CA,ZCTA5 95380,,1,,ChargePoint Network,37.491647,-120.863919,7/19/2023,J1772,PARKING_LOT,,FALSE,19,0.011012631,WEST MAIN ST MAIN ST 3,"Turlock, CA, USA",1.564516644733803,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
302813,WEST MAIN ST MAIN ST 3,1330 W Main St,Turlock,CA,ZCTA5 95380,,1,,ChargePoint Network,37.491698,-120.863812,7/19/2023,J1772,PARKING_LOT,,FALSE,19,0.011012631,WEST MAIN ST MAIN ST 4,"Turlock, CA, USA",1.5540856755557195,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2145.6
302872,DOWNTOWN PARKIN EIGLEBERRY7TH04,67 West 7th Street,Gilroy,CA,ZCTA5 95020,,1,,ChargePoint Network,37.00516,-121.568663,7/20/2023,J1772,PUBLIC,,FALSE,32,0.007766181,DOWNTOWN PARKIN EIGLEBERRY7TH02,"Gilroy, CA, USA",0.077369215,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2063.3333333333335
302873,DOWNTOWN PARKIN EIGLEBERRY7TH01,67 West 7th Street,Gilroy,CA,ZCTA5 95020,,2,,ChargePoint Network,37.005333,-121.568743,7/20/2023,J1772,PUBLIC,,FALSE,32,0.005787458,DOWNTOWN PARKIN EIGLEBERRY7TH03,"Gilroy, CA, USA",0.065044487,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2063.3333333333335
303137,DOWNTOWN PARKIN EIGLEBERRY7TH02,67 West 7th Street,Gilroy,CA,ZCTA5 95020,,2,,ChargePoint Network,37.005225,-121.568695,7/25/2023,J1772,PUBLIC,,FALSE,32,0.007011536,DOWNTOWN PARKIN EIGLEBERRY7TH03,"Gilroy, CA, USA",0.072392844,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2063.3333333333335
303138,DOWNTOWN PARKIN EIGLEBERRY7TH03,67 West 7th Street,Gilroy,CA,ZCTA5 95020,,2,,ChargePoint Network,37.005286,-121.568715,7/25/2023,J1772,PUBLIC,,FALSE,32,0.005787458,DOWNTOWN PARKIN EIGLEBERRY7TH01,"Gilroy, CA, USA",0.067680427,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2063.3333333333335
303154,"PG&E LINCOLN LINCOLN 1,2",2010 W Swain Rd,Stockton,CA,ZCTA5 95207,,2,,ChargePoint Network,38.00035,-121.33461,7/25/2023,J1772,CAR_DEALER,,FALSE,39,0.00517351,PG&E LINCOLN LINCOLN ADA 3,"Stockton, CA, USA",6.729092764615594,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1311.625
303155,"PG&E LINCOLN LINCOLN 5,6",2010 W Swain Rd,Stockton,CA,ZCTA5 95207,,2,,ChargePoint Network,38.0002,-121.334625,7/25/2023,J1772,CAR_DEALER,,FALSE,39,0.005576981,PG&E LINCOLN LINCOLN ADA 4,"Stockton, CA, USA",6.719449806543935,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1311.625
303156,PG&E LINCOLN LINCOLN ADA 3,2010 W Swain Rd,Stockton,CA,ZCTA5 95207,,1,,ChargePoint Network,38.000305,-121.334595,7/25/2023,J1772,PARKING_LOT,,FALSE,39,0.00517351,"PG&E LINCOLN LINCOLN 1,2","Stockton, CA, USA",6.724882870439259,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1311.625
303157,PG&E LINCOLN LINCOLN ADA 4,2010 W Swain Rd,Stockton,CA,ZCTA5 95207,,1,,ChargePoint Network,38.00025,-121.33463,7/25/2023,J1772,PARKING_LOT,,FALSE,39,0.005576981,"PG&E LINCOLN LINCOLN 5,6","Stockton, CA, USA",6.723335413732288,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1311.625
303498,TOYOTA_SALES CT4K 1,1817 Auto Center Dr,Antioch,CA,ZCTA5 94509,,1,,ChargePoint Network,38.008335,-121.831759,7/26/2023,J1772,CAR_DEALER,,FALSE,36,0.064552194,Antioch Nissan,"Antioch, CA, USA",2.301642010657293,TRUE,9,ZCTA5 94509,69931,17.444,100718,12857,6586,133,27,60,1890.027027027027
303528,THE SEA RANCH DUAL - ENCLOSED,60 Sea Walk Dr,Annapolis,CA,ZCTA5 95412,,2,,ChargePoint Network,38.680926,-123.429053,7/26/2023,J1772,PARKING_LOT,,FALSE,4,0.02254838,Sea Ranch Lodge - Tesla Destination,"Forestville, CA, USA",52.22231822,TRUE,113,ZCTA5 95412,275,90.321,63969,74,41,6,0,0,55
303615,STA - Fairfield - Allan Witt Community Park,1741 W Texas Street,Fairfield,CA,ZCTA5 94533,,,8,EVCS,38.2484892,-122.0620782,5/31/2023,CHADEMO J1772COMBO TESLA,PARK,,FALSE,52,0.5006913494045021,Fairfield Transportation Center,"Fairfield, CA, USA",1.2424899409007812,TRUE,4,ZCTA5 94533,77380,22.526,106593,13597,4881,181,29,46,1460
303616,Baymont by Wyndham Tehachapi,500 Steuber Rd,Tehachapi,CA,ZCTA5 93561,,10,4,EVCS,35.1265781,-118.414068,7/24/2023,CHADEMO J1772 J1772COMBO,HOTEL,,FALSE,11,3.368238884658027,BOTS TC 1-2 EASTSIDE,"Lancaster, CA, USA",54.343174269126685,TRUE,165,ZCTA5 93561,31091,301.822,101959,9601,1836,52,0,15,2590.9166666666665
303617,Surestay Hotel Best Western Tehachapi,418 W Tehachapi Blvd,Tehachapi,CA,ZCTA5 93561,,10,4,EVCS,35.1327447,-118.453924,6/30/2023,CHADEMO J1772 J1772COMBO TESLA,HOTEL,,FALSE,11,0.3311967890846445,BOTS TC 3-4 EASTSIDE,"Lancaster, CA, USA",56.62282251,TRUE,165,ZCTA5 93561,31091,301.822,101959,9601,1836,52,0,15,2590.9166666666665
303619,Jenkins Shopping Center,3434 Manthey Rd,Stockton,CA,ZCTA5 95206,,10,10,EVGATEWAY,37.91163752242169,-121.2937441,7/1/2023,J1772 J1772COMBO,RETAIL,,FALSE,31,1.1038976358510926,HACSJ Conway Homes,"Stockton, CA, USA",5.782281783669188,TRUE,17,ZCTA5 95206,69350,133.24,84460,10345,979,70,20,50,2167.1875
303624,CHICO 1 2 PUBLIC 2,2562 Cohasset Rd,Chico,CA,ZCTA5 95973,,,1,ChargePoint Network,39.762894,-121.843037,7/28/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,33,0.002970835,CHICO 1 2 PUBLIC 1,"Chico, CA, USA",3.8546191106162246,TRUE,10,ZCTA5 95973,39609,300.095,114444,9417,3220,564,56,122,1164.9705882352941
303625,CHICO 1 2 PUBLIC 1,2562 Cohasset Rd,Chico,CA,ZCTA5 95973,,,1,ChargePoint Network,39.76292,-121.843029,7/28/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,33,0.002970835,CHICO 1 2 PUBLIC 2,"Chico, CA, USA",3.857403935002584,TRUE,10,ZCTA5 95973,39609,300.095,114444,9417,3220,564,56,122,1164.9705882352941
303736,Castle Airport Brewery,1930 Airdrome Entry,Atwater,CA,ZCTA5 95301,,4,2,EVCS,37.363759,-120.574997,7/27/2023,CHADEMO J1772 J1772COMBO,AIRPORT,,FALSE,8,0.097963567,Castle Commerce Center,"Atwater, CA, USA",3.7534378513005855,TRUE,16,ZCTA5 95301,40886,76.064,101216,7492,1492,64,0,23,4542.888888888889
303737,Castle Commerce Center,1900 Airdrome Entry,Atwater,CA,ZCTA5 95301,,5,,EVCS,37.363141,-120.575787,7/27/2023,J1772,PARKING_LOT,,FALSE,8,0.097963567,Castle Airport Brewery,"Atwater, CA, USA",3.6557100505036737,TRUE,16,ZCTA5 95301,40886,76.064,101216,7492,1492,64,0,23,4542.888888888889
303738,Castle Airport,3750 Turbine Dr,Atwater,CA,ZCTA5 95301,,9,2,EVCS,37.372057,-120.570102,7/27/2023,CHADEMO J1772 J1772COMBO,AIRPORT,,FALSE,8,1.0190663268194244,Castle Airport Brewery,"Atwater, CA, USA",4.701182794106145,TRUE,16,ZCTA5 95301,40886,76.064,101216,7492,1492,64,0,23,4542.888888888889
303748,HILLTOP HYUNDAI STATION 2,3280 Auto Plaza,Richmond,CA,ZCTA5 94806,,,1,ChargePoint Network,37.985212,-122.319845,7/29/2023,CHADEMO J1772COMBO,CAR_DEALER,,FALSE,51,0.021736806,HILLTOP HYUNDAI STATION 1,"El Sobrante, CA, USA",1.7475795416533697,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1242.0961538461538
303781,HILLTOP HYUNDAI STATION 1,3285 Auto Plaza,Richmond,CA,ZCTA5 94806,,,1,ChargePoint Network,37.985279,-122.319612,7/29/2023,CHADEMO J1772COMBO,CAR_DEALER,,FALSE,51,0.021736806,HILLTOP HYUNDAI STATION 2,"El Sobrante, CA, USA",1.7304092404728069,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1242.0961538461538
303831,PORTER CREEK #1 PORTER CREEK #2,4088 Porter Creek Rd,Santa Rosa,CA,ZCTA5 95404,,2,,ChargePoint Network,38.548233,-122.668351,8/1/2023,J1772,PARKING_LOT,,FALSE,25,0.1410276895631318,PORTER CREEK #1 STATION 3,"Calistoga, CA, USA",8.423422549847311,TRUE,42,ZCTA5 95404,38034,75.39,138021,9111,5365,1733,656,434,1462.8461538461538
